qacc	Freq	Species
ASV2430	66	Porphyromonas_levii
ASV2431	339	Burkholderia_pseudomallei
ASV2432	130	Corynebacterium_pseudotuberculosis
ASV2433	167	Curtobacterium_flaccumfaciens
ASV2434	285	Enterococcus_faecium
ASV2435	97	Kocuria_rosea
ASV2436	823	Salmonella_enterica
ASV2437	80	Kocuria_palustris
ASV2438	824	Salmonella_enterica
ASV2439	118	Corynebacterium_glutamicum
ASV2440	130	Corynebacterium_pseudotuberculosis
ASV2441	175	Curtobacterium_flaccumfaciens
ASV2442	797	Salmonella_enterica
ASV2443	777	Klebsiella_pneumoniae
ASV2444	130	Corynebacterium_pseudotuberculosis
ASV2445	185	Mycobacterium_tuberculosis
ASV2446	690	Escherichia_coli
ASV2447	247	Bacillus_licheniformis
ASV2448	131	Kocuria_rosea
ASV2449	64	Elizabethkingia_meningoseptica
ASV2450	825	Salmonella_enterica
ASV2451	337	Enterococcus_faecium
ASV2452	783	Lactobacillus_plantarum
ASV2453	262	Klebsiella_pneumoniae
ASV2454	369	Achromobacter_xylosoxidans
ASV2455	370	Achromobacter_xylosoxidans
ASV2456	906	Lactobacillus_plantarum
ASV2457	175	Microbacterium_oxydans
ASV2458	268	Weissella_cibaria
ASV2459	82	Sphingobium_yanoikuyae
ASV2460	207	Stenotrophomonas_maltophilia
ASV2461	218	Acetobacter_pasteurianus
ASV2462	80	Sphingobium_yanoikuyae
ASV2463	584	Lactobacillus_casei
ASV2464	908	Lactobacillus_plantarum
ASV2465	678	Rhizobium_radiobacter
ASV2466	637	Klebsiella_pneumoniae
ASV2467	383	Achromobacter_xylosoxidans
ASV2468	167	Capnocytophaga_canimorsus
ASV2469	307	Micrococcus_luteus
ASV2470	239	Lysinibacillus_fusiformis
ASV2471	81	Curtobacterium_flaccumfaciens
ASV2472	272	Staphylococcus_saprophyticus
ASV2473	81	Sphingobium_yanoikuyae
ASV2474	132	Flavobacterium_columnare
ASV2475	260	Bacillus_megaterium
ASV2476	417	Paenibacillus_polymyxa
ASV2477	504	Bacillus_cereus
ASV2478	715	Klebsiella_pneumoniae
ASV2479	503	Bacillus_megaterium
ASV2480	284	Staphylococcus_saprophyticus
ASV2481	175	Curtobacterium_flaccumfaciens
ASV2482	386	Bacillus_megaterium
ASV2483	277	Staphylococcus_saprophyticus
ASV2484	497	Bacillus_cereus
ASV2485	284	Staphylococcus_saprophyticus
ASV2486	326	Lysinibacillus_sphaericus
ASV2487	492	Bacillus_pumilus
ASV2488	279	Staphylococcus_saprophyticus
ASV2489	508	Bacillus_megaterium
ASV2490	841	Klebsiella_pneumoniae
ASV2491	70	Rhodobacter_sphaeroides
ASV2492	809	Klebsiella_pneumoniae
ASV2493	728	Bacillus_licheniformis
ASV2494	911	Lactobacillus_plantarum
ASV2495	370	Acinetobacter_baumannii
ASV2496	173	Acetobacter_pasteurianus
ASV2497	502	Lactobacillus_brevis
ASV2498	886	Lactobacillus_plantarum
ASV2499	517	Enterococcus_faecium
ASV2500	811	Leuconostoc_mesenteroides
ASV2501	545	Enterococcus_faecium
ASV2502	545	Enterococcus_faecium
ASV2503	292	Lactobacillus_paracasei
ASV2504	550	Klebsiella_pneumoniae
ASV2505	810	Leuconostoc_mesenteroides
ASV2506	791	Leuconostoc_mesenteroides
ASV2507	544	Enterococcus_faecium
ASV2508	808	Leuconostoc_mesenteroides
ASV2509	1000	Lactococcus_lactis
ASV2510	502	Lactobacillus_brevis
ASV2511	907	Lactobacillus_plantarum
ASV2512	537	Bacillus_megaterium
ASV2513	426	Enterococcus_faecium
ASV2514	912	Lactobacillus_plantarum
ASV2515	624	Bacillus_megaterium
ASV2516	911	Lactobacillus_plantarum
ASV2517	544	Enterococcus_faecium
ASV2518	545	Enterococcus_faecium
ASV2519	241	Klebsiella_pneumoniae
ASV2520	1000	Lactococcus_lactis
ASV2521	905	Lactobacillus_plantarum
ASV2522	158	Pantoea_agglomerans
ASV2523	902	Escherichia_coli
ASV2524	933	Salmonella_enterica
ASV2525	127	Burkholderia_pseudomallei
ASV2526	81	Sphingobium_yanoikuyae
ASV2527	249	Weissella_cibaria
ASV2528	205	Acetobacter_pasteurianus
ASV2529	205	Acetobacter_pasteurianus
ASV2530	245	Weissella_cibaria
ASV2531	220	Acetobacter_pasteurianus
ASV2532	809	Salmonella_enterica
ASV2533	144	Ensifer_adhaerens
ASV2534	495	Lactobacillus_plantarum
ASV2535	449	Lactobacillus_brevis
ASV2536	213	Acetobacter_pasteurianus
ASV2537	364	Lactobacillus_brevis
ASV2538	394	Lactobacillus_brevis
ASV2539	439	Lactobacillus_plantarum
ASV2540	223	Acetobacter_pasteurianus
ASV2541	223	Acetobacter_pasteurianus
ASV2542	908	Lactobacillus_plantarum
ASV2543	208	Clostridium_botulinum
ASV2544	245	Weissella_cibaria
ASV2545	227	Acetobacter_pasteurianus
ASV2546	238	Acetobacter_pasteurianus
ASV2547	907	Lactobacillus_plantarum
ASV2548	908	Lactobacillus_plantarum
ASV2549	879	Lactobacillus_plantarum
ASV2550	67	Elizabethkingia_meningoseptica
ASV2551	130	Corynebacterium_pseudotuberculosis
ASV2552	65	Elizabethkingia_meningoseptica
ASV2553	82	Porphyromonas_levii
ASV2554	170	Riemerella_anatipestifer
ASV2555	251	Klebsiella_pneumoniae
ASV2556	97	Ornithobacterium_rhinotracheale
ASV2557	97	Ornithobacterium_rhinotracheale
ASV2558	400	Rhizobium_radiobacter
ASV2559	83	Paenibacillus_mucilaginosus
ASV2560	211	Bradyrhizobium_elkanii
ASV2561	145	Riemerella_anatipestifer
ASV2562	272	Paenibacillus_polymyxa
ASV2563	80	Sphingobium_yanoikuyae
ASV2564	264	Rhizobium_radiobacter
ASV2565	563	Staphylococcus_aureus
ASV2566	322	Enterobacter_cloacae
ASV2567	179	Polynucleobacter_cosmopolitanus
ASV2568	157	Riemerella_anatipestifer
ASV2569	184	Clostridium_botulinum
ASV2570	252	Weissella_cibaria
ASV2571	148	Riemerella_anatipestifer
ASV2572	964	Acinetobacter_baumannii
ASV2573	105	Riemerella_anatipestifer
ASV2574	358	Paenibacillus_polymyxa
ASV2575	217	Anaplasma_phagocytophilum
ASV2576	178	Acetobacter_pasteurianus
ASV2577	226	Porphyromonas_levii
ASV2578	179	Riemerella_anatipestifer
ASV2579	222	Anaplasma_phagocytophilum
ASV2580	352	Paenibacillus_polymyxa
ASV2581	41	Paracoccus_marcusii
ASV2582	107	Arthrobacter_nitroguajacolicus
ASV2583	127	Methylobacterium_radiotolerans
ASV2584	270	Campylobacter_jejuni
ASV2585	133	Polynucleobacter_cosmopolitanus
ASV2586	108	Janthinobacterium_lividum
ASV2587	93	Rhodobacter_sphaeroides
ASV2588	155	Burkholderia_pseudomallei
ASV2589	128	Polynucleobacter_cosmopolitanus
ASV2590	115	Trueperella_pyogenes
ASV2591	837	Leuconostoc_mesenteroides
ASV2592	890	Leuconostoc_mesenteroides
ASV2593	80	Sphingobium_yanoikuyae
ASV2594	172	Riemerella_anatipestifer
ASV2595	353	Acinetobacter_baumannii
ASV2596	80	Sphingobium_yanoikuyae
ASV2597	173	Riemerella_anatipestifer
ASV2598	300	Porphyromonas_levii
ASV2599	602	Pseudomonas_stutzeri
ASV2600	812	Neisseria_meningitidis
ASV2601	75	Sphingobium_yanoikuyae
ASV2602	168	Stenotrophomonas_maltophilia
ASV2603	305	Cronobacter_sakazakii
ASV2604	248	Lactobacillus_plantarum
ASV2605	549	Lactobacillus_plantarum
ASV2606	440	Lactobacillus_brevis
ASV2607	505	Lactobacillus_brevis
ASV2608	319	Lactobacillus_paracasei
ASV2609	139	Methylobacterium_radiotolerans
ASV2610	601	Lactobacillus_casei
ASV2611	226	Acetobacter_pasteurianus
ASV2612	887	Lactobacillus_plantarum
ASV2613	138	Klebsiella_pneumoniae
ASV2614	907	Lactobacillus_plantarum
ASV2615	238	Acetobacter_pasteurianus
ASV2616	959	Stenotrophomonas_maltophilia
ASV2617	513	Lactobacillus_plantarum
ASV2618	581	Lactobacillus_plantarum
ASV2619	226	Acetobacter_pasteurianus
ASV2620	903	Lactobacillus_plantarum
ASV2621	238	Acetobacter_pasteurianus
ASV2622	118	Ensifer_fredii
ASV2623	226	Acetobacter_pasteurianus
ASV2624	223	Acetobacter_pasteurianus
ASV2625	713	Lactobacillus_plantarum
ASV2626	234	Acetobacter_pasteurianus
ASV2627	238	Acetobacter_pasteurianus
ASV2628	358	Achromobacter_xylosoxidans
ASV2629	261	Porphyromonas_levii
ASV2630	213	Polynucleobacter_necessarius
ASV2631	131	Comamonas_testosteroni
ASV2632	134	Variovorax_paradoxus
ASV2633	202	Porphyromonas_levii
ASV2634	145	Riemerella_anatipestifer
ASV2635	359	Achromobacter_xylosoxidans
ASV2636	457	Lactobacillus_brevis
ASV2637	502	Lactobacillus_brevis
ASV2638	862	Lactobacillus_plantarum
ASV2639	179	Riemerella_anatipestifer
ASV2640	490	Lactobacillus_brevis
ASV2641	502	Lactobacillus_brevis
ASV2642	191	Brevundimonas_diminuta
ASV2643	165	Curtobacterium_flaccumfaciens
ASV2644	500	Lactobacillus_brevis
ASV2645	106	Ornithobacterium_rhinotracheale
ASV2646	176	Curtobacterium_flaccumfaciens
ASV2647	222	Acetobacter_pasteurianus
ASV2648	292	Porphyromonas_levii
ASV2649	238	Acetobacter_pasteurianus
ASV2650	500	Lactobacillus_brevis
ASV2651	500	Lactobacillus_brevis
ASV2652	481	Lactobacillus_casei
ASV2653	177	Riemerella_anatipestifer
ASV2654	749	Klebsiella_pneumoniae
ASV2655	639	Bacillus_licheniformis
ASV2656	248	Cronobacter_sakazakii
ASV2657	905	Acinetobacter_baumannii
ASV2658	778	Bacillus_licheniformis
ASV2659	332	Lactobacillus_plantarum
ASV2660	400	Lactobacillus_casei
ASV2661	808	Klebsiella_pneumoniae
ASV2662	179	Riemerella_anatipestifer
ASV2663	114	Geobacillus_thermodenitrificans
ASV2664	645	Bacillus_licheniformis
ASV2665	876	Bacillus_licheniformis
ASV2666	859	Bacillus_licheniformis
ASV2667	288	Brucella_melitensis
ASV2668	226	Porphyromonas_levii
ASV2669	393	Porphyromonas_levii
ASV2670	101	Arthrobacter_nitroguajacolicus
ASV2671	75	Kocuria_palustris
ASV2672	397	Porphyromonas_levii
ASV2673	983	Salmonella_enterica
ASV2674	328	Lysinibacillus_fusiformis
ASV2675	751	Cronobacter_sakazakii
ASV2676	131	Clostridium_perfringens
ASV2677	102	Rhodococcus_hoagii
ASV2678	130	Corynebacterium_pseudotuberculosis
ASV2679	750	Klebsiella_pneumoniae
ASV2680	352	Burkholderia_pseudomallei
ASV2681	62	Elizabethkingia_meningoseptica
ASV2682	130	Corynebacterium_pseudotuberculosis
ASV2683	662	Rhizobium_radiobacter
ASV2684	110	Corynebacterium_glutamicum
ASV2685	135	Ornithobacterium_rhinotracheale
ASV2686	547	Cronobacter_sakazakii
ASV2687	363	Enterococcus_faecium
ASV2688	402	Porphyromonas_levii
ASV2689	807	Klebsiella_pneumoniae
ASV2690	72	Ornithobacterium_rhinotracheale
ASV2691	644	Salmonella_enterica
ASV2692	130	Corynebacterium_pseudotuberculosis
ASV2693	99	Ornithobacterium_rhinotracheale
ASV2694	911	Salmonella_enterica
ASV2695	257	Lactobacillus_sakei
ASV2696	130	Corynebacterium_pseudotuberculosis
ASV2697	863	Salmonella_enterica
ASV2698	377	Lysinibacillus_sphaericus
ASV2699	127	Kocuria_rosea
ASV2700	828	Escherichia_coli
ASV2701	82	Kocuria_palustris
ASV2702	104	Curtobacterium_flaccumfaciens
ASV2703	120	Corynebacterium_glutamicum
ASV2704	425	Lactobacillus_plantarum
ASV2705	143	Comamonas_testosteroni
ASV2706	406	Ensifer_meliloti
ASV2707	179	Riemerella_anatipestifer
ASV2708	906	Lactobacillus_plantarum
ASV2709	146	Variovorax_paradoxus
ASV2710	416	Paenibacillus_polymyxa
ASV2711	293	Lactobacillus_salivarius
ASV2712	837	Leuconostoc_mesenteroides
ASV2713	840	Klebsiella_pneumoniae
ASV2714	296	Brucella_melitensis
ASV2715	256	Burkholderia_pseudomallei
ASV2716	148	Methylobacterium_radiotolerans
ASV2717	994	Stenotrophomonas_maltophilia
ASV2718	81	Sphingobium_yanoikuyae
ASV2719	821	Leuconostoc_mesenteroides
ASV2720	841	Klebsiella_pneumoniae
ASV2721	907	Lactobacillus_plantarum
ASV2722	145	Citrobacter_freundii
ASV2723	238	Bradyrhizobium_elkanii
ASV2724	296	Brucella_melitensis
ASV2725	281	Bacillus_simplex
ASV2726	611	Stenotrophomonas_maltophilia
ASV2727	236	Bacillus_firmus
ASV2728	363	Enterococcus_faecium
ASV2729	457	Staphylococcus_aureus
ASV2730	588	Staphylococcus_aureus
ASV2731	313	Bacillus_licheniformis
ASV2732	79	Sphingobium_yanoikuyae
ASV2733	277	Staphylococcus_saprophyticus
ASV2734	137	Ornithobacterium_rhinotracheale
ASV2735	478	Bacillus_pumilus
ASV2736	112	Bacillus_circulans
ASV2737	80	Kocuria_palustris
ASV2738	417	Bacillus_megaterium
ASV2739	156	Capnocytophaga_canimorsus
ASV2740	192	Carnobacterium_maltaromaticum
ASV2741	81	Sphingobium_yanoikuyae
ASV2742	577	Acinetobacter_calcoaceticus
ASV2743	219	Bacillus_aryabhattai
ASV2744	778	Klebsiella_pneumoniae
ASV2745	568	Bacillus_pumilus
ASV2746	609	Stenotrophomonas_maltophilia
ASV2747	277	Staphylococcus_saprophyticus
ASV2748	316	Cronobacter_sakazakii
ASV2749	150	Lysinibacillus_fusiformis
ASV2750	475	Bacillus_pumilus
ASV2751	329	Lysinibacillus_sphaericus
ASV2752	256	Bacillus_megaterium
ASV2753	143	Flavobacterium_psychrophilum
ASV2754	821	Acinetobacter_baumannii
ASV2755	401	Bacillus_pumilus
ASV2756	750	Staphylococcus_aureus
ASV2757	161	Lysinibacillus_fusiformis
ASV2758	283	Staphylococcus_saprophyticus
ASV2759	515	Bacillus_pumilus
ASV2760	706	Acinetobacter_baumannii
ASV2761	418	Bacillus_pumilus
ASV2762	312	Lysinibacillus_fusiformis
ASV2763	497	Bacillus_cereus
ASV2764	122	Ornithobacterium_rhinotracheale
ASV2765	287	Staphylococcus_saprophyticus
ASV2766	746	Bacillus_licheniformis
ASV2767	81	Sphingobium_yanoikuyae
ASV2768	171	Riemerella_anatipestifer
ASV2769	402	Porphyromonas_levii
ASV2770	653	Bacillus_licheniformis
ASV2771	175	Acetobacter_pasteurianus
ASV2772	274	Rhodococcus_erythropolis
ASV2773	80	Sphingobium_yanoikuyae
ASV2774	81	Sphingobium_yanoikuyae
ASV2775	274	Rhodococcus_erythropolis
ASV2776	80	Sphingobium_yanoikuyae
ASV2777	912	Lactobacillus_plantarum
ASV2778	812	Leuconostoc_mesenteroides
ASV2779	849	Lactobacillus_plantarum
ASV2780	443	Cronobacter_sakazakii
ASV2781	529	Cronobacter_sakazakii
ASV2782	424	Enterococcus_faecium
ASV2783	690	Lactobacillus_plantarum
ASV2784	911	Lactobacillus_plantarum
ASV2785	319	Lactobacillus_paracasei
ASV2786	349	Enterococcus_faecium
ASV2787	832	Bacillus_subtilis
ASV2788	349	Enterococcus_faecium
ASV2789	362	Enterococcus_faecium
ASV2790	231	Weissella_cibaria
ASV2791	554	Klebsiella_pneumoniae
ASV2792	61	Thermus_thermophilus
ASV2793	764	Leuconostoc_mesenteroides
ASV2794	873	Leuconostoc_mesenteroides
ASV2795	892	Lactobacillus_plantarum
ASV2796	888	Lactobacillus_plantarum
ASV2797	421	Enterococcus_faecium
ASV2798	726	Leuconostoc_mesenteroides
ASV2799	649	Cronobacter_sakazakii
ASV2800	312	Klebsiella_pneumoniae
ASV2801	639	Klebsiella_pneumoniae
ASV2802	749	Klebsiella_pneumoniae
ASV2803	650	Klebsiella_pneumoniae
ASV2804	308	Cronobacter_sakazakii
ASV2805	312	Enterobacter_cloacae
ASV2806	551	Klebsiella_pneumoniae
ASV2807	398	Pseudomonas_stutzeri
ASV2808	156	Pseudomonas_fluorescens
ASV2809	204	Acetobacter_pasteurianus
ASV2810	249	Weissella_cibaria
ASV2811	205	Acetobacter_pasteurianus
ASV2812	204	Acetobacter_pasteurianus
ASV2813	419	Lactobacillus_plantarum
ASV2814	205	Acetobacter_pasteurianus
ASV2815	286	Lactobacillus_plantarum
ASV2816	206	Acetobacter_pasteurianus
ASV2817	205	Acetobacter_pasteurianus
ASV2818	501	Lactobacillus_brevis
ASV2819	245	Weissella_cibaria
ASV2820	446	Lactobacillus_plantarum
ASV2821	205	Acetobacter_pasteurianus
ASV2822	205	Acetobacter_pasteurianus
ASV2823	801	Salmonella_enterica
ASV2824	119	Clostridium_botulinum
ASV2825	360	Lactobacillus_casei
ASV2826	909	Lactobacillus_plantarum
ASV2827	811	Leuconostoc_mesenteroides
ASV2828	701	Klebsiella_pneumoniae
ASV2829	174	Acetobacter_pasteurianus
ASV2830	204	Acetobacter_pasteurianus
ASV2831	435	Lactobacillus_brevis
ASV2832	436	Lactobacillus_brevis
ASV2833	207	Acetobacter_pasteurianus
ASV2834	481	Lactobacillus_casei
ASV2835	907	Lactobacillus_plantarum
ASV2836	902	Lactobacillus_plantarum
ASV2837	252	Lactobacillus_salivarius
ASV2838	873	Lactobacillus_plantarum
ASV2839	222	Acetobacter_pasteurianus
ASV2840	885	Lactobacillus_plantarum
ASV2841	226	Acetobacter_pasteurianus
ASV2842	243	Weissella_cibaria
ASV2843	341	Lactobacillus_plantarum
ASV2844	356	Lactobacillus_plantarum
ASV2845	529	Bacillus_licheniformis
ASV2846	163	Curtobacterium_flaccumfaciens
ASV2847	130	Corynebacterium_pseudotuberculosis
ASV2848	290	Porphyromonas_levii
ASV2849	394	Porphyromonas_levii
ASV2850	67	Elizabethkingia_meningoseptica
ASV2851	810	Salmonella_enterica
ASV2852	398	Porphyromonas_levii
ASV2853	97	Ornithobacterium_rhinotracheale
ASV2854	62	Elizabethkingia_meningoseptica
ASV2855	373	Lysinibacillus_sphaericus
ASV2856	743	Klebsiella_pneumoniae
ASV2857	269	Klebsiella_pneumoniae
ASV2858	321	Lysinibacillus_fusiformis
ASV2859	341	Enterococcus_faecium
ASV2860	130	Corynebacterium_pseudotuberculosis
ASV2861	730	Salmonella_enterica
ASV2862	1000	Salmonella_enterica
ASV2863	908	Lactobacillus_plantarum
ASV2864	320	Pantoea_agglomerans
ASV2865	136	Thermoanaerobacter_uzonensis
ASV2866	380	Achromobacter_xylosoxidans
ASV2867	779	Klebsiella_pneumoniae
ASV2868	160	Riemerella_anatipestifer
ASV2869	907	Lactobacillus_plantarum
ASV2870	842	Klebsiella_pneumoniae
ASV2871	58	Sphingobacterium_multivorum
ASV2872	241	Acinetobacter_lwoffii
ASV2873	273	Bacillus_pumilus
ASV2874	252	Weissella_cibaria
ASV2875	104	Bacillus_circulans
ASV2876	81	Sphingobium_yanoikuyae
ASV2877	82	Gluconobacter_oxydans
ASV2878	101	Riemerella_anatipestifer
ASV2879	255	Klebsiella_pneumoniae
ASV2880	80	Sphingobium_yanoikuyae
ASV2881	256	Rhodococcus_erythropolis
ASV2882	334	Lysinibacillus_sphaericus
ASV2883	590	Acinetobacter_baumannii
ASV2884	81	Sphingobium_yanoikuyae
ASV2885	80	Sphingobium_yanoikuyae
ASV2886	51	Bacteroides_thetaiotaomicron
ASV2887	141	Flavobacterium_psychrophilum
ASV2888	450	Acinetobacter_baumannii
ASV2889	80	Sphingobium_yanoikuyae
ASV2890	214	Burkholderia_cepacia
ASV2891	250	Weissella_cibaria
ASV2892	133	Polynucleobacter_cosmopolitanus
ASV2893	143	Bacillus_pumilus
ASV2894	152	Stenotrophomonas_maltophilia
ASV2895	133	Polynucleobacter_cosmopolitanus
ASV2896	273	Bacillus_firmus
ASV2897	333	Paenibacillus_polymyxa
ASV2898	44	Cobetia_marina
ASV2899	105	Ornithobacterium_rhinotracheale
ASV2900	61	Acidithiobacillus_ferrooxidans
ASV2901	156	Flavobacterium_columnare
ASV2902	357	Enterococcus_faecium
ASV2903	146	Curtobacterium_flaccumfaciens
ASV2904	329	Porphyromonas_levii
ASV2905	80	Sphingobium_yanoikuyae
ASV2906	199	Flavobacterium_psychrophilum
ASV2907	101	Microbacterium_paraoxydans
ASV2908	190	Flavobacterium_psychrophilum
ASV2909	183	Pseudomonas_putida
ASV2910	412	Paenibacillus_polymyxa
ASV2911	187	Clostridium_botulinum
ASV2912	80	Sphingobium_yanoikuyae
ASV2913	61	Microbacterium_esteraromaticum
ASV2914	288	Bacillus_firmus
ASV2915	48	Rhodococcus_hoagii
ASV2916	591	Bacillus_licheniformis
ASV2917	151	Lactobacillus_paracasei
ASV2918	170	Lactobacillus_rhamnosus
ASV2919	718	Bacillus_licheniformis
ASV2920	80	Sphingobium_yanoikuyae
ASV2921	845	Bacillus_licheniformis
ASV2922	873	Lactobacillus_plantarum
ASV2923	863	Leuconostoc_mesenteroides
ASV2924	211	Acetobacter_pasteurianus
ASV2925	494	Lactobacillus_plantarum
ASV2926	113	Stenotrophomonas_rhizophila
ASV2927	496	Lactobacillus_plantarum
ASV2928	712	Lactobacillus_plantarum
ASV2929	208	Acetobacter_pasteurianus
ASV2930	911	Lactobacillus_plantarum
ASV2931	292	Brucella_melitensis
ASV2932	812	Lactobacillus_plantarum
ASV2933	275	Lactobacillus_rhamnosus
ASV2934	218	Acetobacter_pasteurianus
ASV2935	218	Acetobacter_pasteurianus
ASV2936	211	Acetobacter_pasteurianus
ASV2937	902	Lactobacillus_fermentum
ASV2938	205	Acetobacter_pasteurianus
ASV2939	809	Stenotrophomonas_maltophilia
ASV2940	208	Acetobacter_pasteurianus
ASV2941	234	Acetobacter_pasteurianus
ASV2942	765	Lactobacillus_plantarum
ASV2943	227	Acetobacter_pasteurianus
ASV2944	249	Weissella_cibaria
ASV2945	217	Acetobacter_pasteurianus
ASV2946	907	Lactobacillus_plantarum
ASV2947	110	Ornithobacterium_rhinotracheale
ASV2948	502	Lactobacillus_brevis
ASV2949	204	Acetobacter_pasteurianus
ASV2950	227	Acetobacter_pasteurianus
ASV2951	286	Lactobacillus_plantarum
ASV2952	231	Acetobacter_pasteurianus
ASV2953	907	Lactobacillus_plantarum
ASV2954	320	Ensifer_meliloti
ASV2955	223	Acetobacter_pasteurianus
ASV2956	808	Lactobacillus_plantarum
ASV2957	390	Lactobacillus_plantarum
ASV2958	238	Acetobacter_pasteurianus
ASV2959	205	Acetobacter_pasteurianus
ASV2960	224	Acetobacter_pasteurianus
ASV2961	205	Acetobacter_pasteurianus
ASV2962	373	Stenotrophomonas_maltophilia
ASV2963	109	Ornithobacterium_rhinotracheale
ASV2964	174	Riemerella_anatipestifer
ASV2965	470	Lactobacillus_plantarum
ASV2966	329	Listeria_monocytogenes
ASV2967	338	Alcaligenes_faecalis
ASV2968	51	Sphingobacterium_multivorum
ASV2969	900	Lactobacillus_plantarum
ASV2970	271	Alcaligenes_faecalis
ASV2971	390	Porphyromonas_levii
ASV2972	204	Acetobacter_pasteurianus
ASV2973	516	Lactobacillus_brevis
ASV2974	417	Cronobacter_sakazakii
ASV2975	325	Alcaligenes_faecalis
ASV2976	427	Aeromonas_hydrophila
ASV2977	296	Brucella_melitensis
ASV2978	267	Brucella_melitensis
ASV2979	154	Stenotrophomonas_maltophilia
ASV2980	512	Enterococcus_faecium
ASV2981	531	Pseudomonas_putida
ASV2982	842	Klebsiella_pneumoniae
ASV2983	502	Lactobacillus_brevis
ASV2984	878	Lactobacillus_plantarum
ASV2985	176	Curtobacterium_flaccumfaciens
ASV2986	531	Lactobacillus_brevis
ASV2987	423	Ensifer_meliloti
ASV2988	502	Lactobacillus_plantarum
ASV2989	813	Lactobacillus_plantarum
ASV2990	908	Lactobacillus_plantarum
ASV2991	169	Clostridium_perfringens
ASV2992	816	Bacillus_licheniformis
ASV2993	742	Klebsiella_pneumoniae
ASV2994	487	Salmonella_enterica
ASV2995	401	Porphyromonas_levii
ASV2996	846	Bacillus_licheniformis
ASV2997	246	Weissella_cibaria
ASV2998	645	Bacillus_licheniformis
ASV2999	638	Bacillus_licheniformis
ASV3000	281	Klebsiella_pneumoniae
ASV3001	230	Enterococcus_faecium
